Article_Id,Content
583caa9a95d0e03926072e3f,"Eric Gonzalez says he wants to continue the work, especially in healing community relations, that Mr. Thompson championed before dying in October."
583caa1895d0e03926072e3e,The social network’s efforts to placate German authorities provide a case study for its moves to combat fake news and hate speech online worldwide.
583ca85195d0e03926072e37,"Sleep with disturbing nightmares is better than no sleep, researchers say, but the bad dreams can cause all sorts of other problems."
583ca7fd95d0e03926072e35,"The Philippine movie industry has made a huge comeback, but will films like “Ma’ Rosa” and “The Woman Who Left” be possible under the new president?"
583ca7c495d0e03926072e32,
583ca74c95d0e03926072e31,"The nation of pilsner, riesling and schnapps is suddenly producing and consuming “a river” of the spirit."
583ca68b95d0e03926072e30,"The two chess grandmasters finished the final regulation game in a draw, setting up a sudden-death game on Wednesday in the tournament, being held in Manhattan."
583ca63895d0e03926072e2e,"Sunad, which launched last year, crafts each garment by hand, using 100-percent natural fabrics."
583ca63995d0e03926072e2f,The Spanish line’s all-natural offerings.
583ca58c95d0e03926072e2a,"Mr. Woolery, a co-founder of the activist fund, resigned for “personal reasons,” the firm said."
583ca1f595d0e03926072e25,An English businessman who saw the low-key city of La Paz as an international second home destination says the going has not been easy.
583c9e9a95d0e03926072e1e,Jamie Hawkesworth documents scenes and people across the country for a new exhibition at J.W. Anderson Workshops.
583c9e4b95d0e03926072e1c,"Military veterans protested the decision this weekend, adding their voices to a debate on the Massachusetts campus that has seen the flag lowered, removed and even burned since the election."
583c9e1095d0e03926072e1b,"In Larung Gar, the world’s largest Buddhist institute, demolition teams are cutting through an extraordinary vista of hand-built red dwellings."
583c9ce995d0e03926072e19,"The quarterback, from Spiro, Okla., was named the Grey Cup’s M.V.P. for a second time as the Ottawa Redblacks beat heavily favored Calgary for the C.F.L. title."
583c9ad995d0e03926072e17,"The site is evolving into a full-fledged travel company with activities, audio walking tours, guides and, soon, restaurant bookings, even car rentals."
583c9ad495d0e03926072e16,People who train tour guides say there are some basic ways that Americans can be better guests when taking tours abroad.
583c9a4195d0e03926072e12,"If you’re an American traveler fascinated by the foreign and exotic, understand this: Your tour guide probably finds you equally strange."
583c99dc95d0e03926072e11,Mosquitoes are spreading the virus outside of Florida for the first time.
583c99af95d0e03926072e0e,El excorresponsal de The New York Times Richard Eder recuerda su entrevista con Fidel Castro en 1964.
583c975495d0e03926072e0b,"The expansion of state Medicaid programs under the health care law has brought coverage, and necessary treatment, to previously uninsured shooting victims."
583c96a495d0e03926072e09,"His memoir provides a harrowing look, through the prism of Mr. Noah’s family, at life in South Africa under apartheid, and the country’s entry into a postapartheid era."
583c942095d0e03926072e03,These juicy wines are among the everyday reds of the Piedmont region of northwestern Italy.
583c93be95d0e03926072e01,The shortcomings of tasting versus drinking become clear with these red wines from the Catalonian region of Spain.
583c907f95d0e03926072dfc,"In a post on Twitter, he said he would “terminate” the pact President Obama made if Cuba is unwilling to make “a better deal for the Cuban people.”"
583c8a8d95d0e03926072ded,Sweet Home Café’s mission is a tricky one: educate and nourish visitors to the new National Museum of African American History and Culture.
583c8a8795d0e03926072dec,"At the National Museum of African American History and Culture in Washington, cooks tell the story of the African diaspora through food."
583c894995d0e03926072de8,"The two-state solution is on life support, but there is one thing Obama can do to keep the hope of a peace deal alive."
583c884f95d0e03926072de4,"Donald J. Trump’s election is influencing markets, currencies and government policies as the world bets on how he will rewrite international rules."
583c871c95d0e03926072de2,"When making financial choices, the most cosmic question of all is one that applies to nearly any situation: How much is enough?"
583c86f795d0e03926072de1,A reader thanks the columnist for being “so brutally honest about the president-elect” and refusing to “get along” with him.
583c863995d0e03926072dde,"The man shouted anti-Hillary Clinton comments at fellow passengers on a flight from Atlanta this month, the airline said."
583c843b95d0e03926072dda,"The bid by Edgar Bronfman Jr. and Len Blavatnik carried a 30 percent premium, and many shareholders might be glad to get out of a fading investment."
583c83ff95d0e03926072dd9,Here’s what you need to know to start your day.
583c83be95d0e03926072dd7,"Richard Eder, a former New York Times foreign correspondent, recalls when he interviewed Fidel Castro in 1964."
583c836b95d0e03926072dd6,The guitarist has scheduled two shows at Madison Square Garden for March 2017.
583c7f6f95d0e03926072dcc,The first woman to head the Yale physics department — she specializes in the study of black holes — has continued to combat gender inequities in science.
583c7eee95d0e03926072dcb,"Many park personnel, responsible for fending off poachers, go without basic necessities like boots, tents and health insurance. Some groups are trying to change that."
583c7c9995d0e03926072dc5,"The African National Congress’s national executive committee introduced, for the first time, a motion urging the embattled Mr. Zuma to step down."
583c7c1595d0e03926072dc4,"A college dean criticizes the appointment of Betsy DeVos, who disfavors public schools."
583c7a9d95d0e03926072dc1,"Concentrate on the places where people gather, and keep decorations simple, the experts say."
583c78a895d0e03926072dbc,"As a child, India Wayman was abused and bullied, and carried that trauma into adulthood. Now she hopes to set her child on the right path."
583c76ee95d0e03926072dba,"Simon Reynolds’s “Shock and Awe” covers the glory days of glam rock and its pioneers, including T. Rex, David Bowie, Alice Cooper and Roxy Music."
583c766895d0e03926072db9,The discovery of a headless corpse in the Netherlands helped Belgium and its bigger Dutch neighbor resolve a property squabble that began in 1961.
583c75ae95d0e03926072db6,"The band’s first studio album in eight years debuted at No. 1, followed by new records by Bruno Mars and Miranda Lambert."
583c753795d0e03926072db5,"In a palette of pale petal, sky and sun, underpinnings peek through silk blouses and soft knits."
583c73d095d0e03926072daf,"The veteran outfielder and three-time All-Star is a tireless worker for charities and youth programs in the Chicago area, where he grew up, and in New York."
583c733995d0e03926072dad,"The chef José Andrés is importing ajo morado, a milder garlic for gazpacho."
583c727795d0e03926072daa,"Tastings, cooking demonstrations and hundreds of products greet shoppers at this pop-up sale."
583c726595d0e03926072da9,"If divestment or a blind trust does not solve the issue, Congress could approve actions in advance, adding transparency."
583c71c395d0e03926072da7,"This Berkshire pork roast from a San Francisco butcher is a fragrant, delectable dish for a celebration."
583c70ab95d0e03926072da4,"The private museum will leave Wynwood, in Miami, for the Allapattah district; Annabelle Selldorf’s architecture firm will design the new space."
583c703295d0e03926072da3,The freshly made loaves now ship nationwide.
583c6e3795d0e03926072d9a,
583c6e3295d0e03926072d99,"“The Oxford Companion to Cheese” covers history, regional styles, local purveyors and more."
583c6d5495d0e03926072d96,What began as a student effort at a lab in Seattle produced a test for chronic myeloid leukemia that works with a few spots of dried blood on a paper card.
583c6cc295d0e03926072d95,These truffles pair coffee and chocolate deliciously.
583c6ac295d0e03926072d90,"At an energized conservative legal gathering, Justice Samuel A. Alito Jr. suggested that only resolve on the right could rescue free speech, religious liberty and gun rights."
583c688e95d0e03926072d8b,"The painting’s owners, Henry and Hertha Bromberg, sold the work in Paris in 1938 as they fled Nazi Germany; it was returned to their grandchildren."
583c67a495d0e03926072d8a,This hearty main course salad pairs mature spinach — not baby leaves — with rich adornments.
583c679a95d0e03926072d89,Flavorful pancetta and crispy fried eggs make this spinach salad a meal all by itself.
583c658295d0e03926072d82,"Alex Padilla, the secretary of state in California, replied to Mr. Trump’s allegation on Twitter, saying claims of “voter fraud in California and elsewhere are absurd.”"
583c64cb95d0e03926072d7f,"A reader offers his ideas, including public-private partnerships, community service projects and drafting young adults into national service."
583c634995d0e03926072d76,"The Grammy Award-winning, melismatic-voiced music icon, whose new reality series, “Mariah’s World,” airs on E!, sketched her answers with a Pilot fountain pen in her kitchen."
583c623e95d0e03926072d6e,"Gmail attempts to make life easier by scanning your messages and reminding you of pending events, but you can pick what you want to be nagged about."
583c612395d0e03926072d6d,The ride-hailing service goes to court Tuesday to explain why it is a digital platform that would not be as heavily regulated as a traditional taxi service.
583c5e0c95d0e03926072d65,"The award-winning author, most recently of “Americanah,” is now the face of No7, the makeup brand owned by the pharmacy chain Boots."
583c5c0d95d0e03926072d5d,"These Thai-style clams are made in a broth that is sweet, salty, sour and herbaceous."
583c5b8d95d0e03926072d5b,"Trying to keep up with the Joneses, when the Joneses’ real finances are unknown, is unwise, a financial planner reminds us."
583c573795d0e03926072d4d,"In an exciting television doubleheader on Thursday night, the Rockets visit the Warriors after the Clippers visit the Cavaliers."
583c56e095d0e03926072d4c,"It’s O.K. to stop and catch your breath. We’re still here for you, recipes in tow."
583c566695d0e03926072d48,"Koen Olthuis has built more than 200 floating homes and offices, and says the concept is a solution to rising sea levels."
583c563495d0e03926072d45,"Our country’s adolescent democracy needs the support of America — and its new president, the foreign minister of Ukraine writes."
583c54ec95d0e03926072d3f,"Troops loyal to President Bashar al-Assad drove rebels out of parts of the city, sending thousands of people fleeing for their lives."
583c53d695d0e03926072d3c,"After decades of breakneck economic growth, the country’s wealth has ceased trickling down, bringing social mobility to a standstill."
583c52b895d0e03926072d37,"A man veered his car onto the sidewalk at the campus, leaped out, and stabbed several people with a butcher knife, law enforcement officials said."
583c50ad95d0e03926072d30,
583c509f95d0e03926072d2f,"Leslie Bennetts’s “Last Girl Before Freeway” revisits milestones in Joan Rivers’s life, like her childhood, marriage and famous break with Johnny Carson."
583c4efc95d0e03926072d2d,"The televised act, performed by Tatiana Navka, a skater married to an aide of President Vladimir V. Putin, was based on the film “Life Is Beautiful.”"
583c4ccf95d0e03926072d26,
583c48de95d0e03926072d19,"On a fourth-and-10 near the end of overtime, Coach Gary Kubiak could have punted or gone for it, but he opted for a 62-yard field-goal attempt."
583c456395d0e03926072d0e,
583c470a95d0e03926072d14,"A federal judge called the request by Mr. Roof “strategically unwise,” but allowed him to have lawyers present as backup."
583c45d595d0e03926072d0f,Oil prices were volatile ahead of a Wednesday meeting of OPEC to discuss production cuts to bolster prices.
583c3f7795d0e03926072cfe,The new website names nearly 200 professors who it says “advance a radical agenda in lecture halls.”
583c342a95d0e03926072ce8,"According to the Organization for Economic Cooperation and Development, Germans sort 65 percent of their waste into an array of color-coded bins."
583c312c95d0e03926072ce4,"Monday: Cities mull a tax on video streaming services, sanctuary cities vow to fight Donald J. Trump on immigration, and a look back at a rebellion for California secession."
583c304995d0e03926072ce3,"Mr. Nuttall, a European Parliament member for the conflicted, anti-immigration party, is taking a job that many others have been unwilling or unable to hold."
583c2a9895d0e03926072cdb,"The cable news network will shut down the social media app and absorb its 12 employees, who will work to persuade younger, more skeptical viewers to tune in."
583c2a6695d0e03926072cd9,"A start-up company called Astroscale is dedicated to cleaning up some of humanity’s hardest-to-reach rubbish, and its plans include a small satellite with an adhesive glue."
583c238d95d0e03926072cd2,"North Carolina is more aggressively protecting the plants, which grow in the wild only in a 75-mile radius near Wilmington, as fears of extinction increase."
583c1f4e95d0e03926072ccd,"It’s feeble for Obama to say history will judge Castro. There’s been plenty of history in Cuba since 1959, much of it deplorable."
583c1d7e95d0e03926072cc6,"A Japanese theme park tried to draw visitors by freezing 5,000 fish beneath its ice rink, but a public outcry forced it to close the attraction after just two weeks."
583c1d1595d0e03926072cc4,
583c1c4c95d0e03926072cc2,"I may miss the old disconnection of travel, but as a parent, I love staying in touch with my children as they go off adventuring."
583c1c4995d0e03926072cc1,"The field is dotted with possibilities, but no critical or box office heavy hitters. The season gets started with the Gotham Independent awards."
583c1ab895d0e03926072cbc,"More Americans are insured, but many are still underinsured — meaning that they are exposed to significant financial risk from out-of-pocket payments."
583c10db95d0e03926072ca6,President Park Geun-hye’s government is backing away from insisting on the use of only state-issued textbooks that critics say play down darker aspects of recent history.
583c0ef195d0e03926072c9e,Shopping for groceries or walking the dog can be more helpful than offering false optimism.
583c0e6d95d0e03926072c9d,The protection of Donald J. Trump during visits to his home in Manhattan presents challenges unlike those of any previous president.
583c0e2c95d0e03926072c9b,The president-elect’s business operations around the globe have created a menu for potential controversy
583c0bfd95d0e03926072c94,"Monday: How to quiet a noisy radiator, the sun before the storm and Fidel Castro in New York."
583c0bf495d0e03926072c93,"For love of all the cakes and cookies and treacle and tarts in childhood stories, one mother brings books to life in the kitchen."
583c0b7395d0e03926072c91,Here’s what you need to know to start your day.
583c07ab95d0e03926072c86,Why do you think so many people have a tradition of going shopping after Thanksgiving?
583c073295d0e03926072c83,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see."
583c005895d0e03926072c79,"While border security may be part of the national conversation, a ferry in a small Texas town has been offering trips to and from Mexico for decades. Take a ride across the Rio Grande."
583c004995d0e03926072c78,"Though experts say out-of-work miners are likely to be disappointed by Donald J. Trump’s economic plans, his supporters in West Virginia believe he can bring jobs back."
583c004195d0e03926072c77,"A 1.5-mile section of the aging, congested highway that has a high crash rate will get a $1.7 billion makeover."
583c003395d0e03926072c76,"Mr. Trump was widely criticized for baseless claims of voter fraud, and one of his advisers publicly denounced Mitt Romney, a contender to lead the State Department."
583bf96c95d0e03926072c69,How did Fidel Castro act on his belief that he was the messiah of his fatherland?
583bf29295d0e03926072c5f,
583be9e895d0e03926072c53,"Even as others deceive us, we deceive ourselves."
583be90495d0e03926072c4d,"Donald Trump and Congress want to repeal the Affordable Care Act, but they have no good ideas for replacing it."
583be90195d0e03926072c4b,"Liberals and conservatives, on campus and off, have spent too much time in their own political bubbles."
583be90395d0e03926072c4c,Billions of dollars could result from an auction of public airwaves — money that could be invested to counter the decline in local journalism.
583be8f695d0e03926072c46,"It’s not the money, it’s the incentives."
583be8f695d0e03926072c45,The last thing the Pentagon would seem to need is more hackers. But Defense Department officials are inviting them in.
583be8f795d0e03926072c49,Mitch McConnell should help retirees who worked in a dangerous industry and deserve what was promised by contract.
583be8f695d0e03926072c47,"A reader writes that the spread of misinformation is the symptom, not the source, of a deeper systemic problem."
583be8f695d0e03926072c48,Readers share ideas about the value of proficiency in another language.
583be8f795d0e03926072c4a,"After an anti-Mexican incident on her property, a reader writes: “Racists now have a champion in Donald Trump and feel free to express their true feelings.”"
583bdd3d95d0e03926072c32,This word has appeared in 97 New York Times articles in the past year.
583bd87f95d0e03926072c28,Maeve continues to move forward while everyone else moves inward.
583bd33395d0e03926072c21,We left Cuba and our extended family behind in 1980. Nothing can bring those lost years back.
583bcdf495d0e03926072c17,"Juanita Castro, who fled Cuba decades ago and became a vocal critic of her brother’s regime, expressed disdain for those who rejoiced over his death."
583bc80495d0e03926072c0e,D.A. Pennebaker’s 1967 film of Bob Dylan on tour chronicles a poet in the making. And two HBO documentaries capture Cuba on the brink of change.
583bb6df95d0e03926072bf8,Here’s what you need to know to start your day.
583bb4c295d0e03926072bf6,"After Juan Martín del Potro beat Marin Cilic to even the match, Federico Delbonis defeated Ivo Karlovic in straight sets."
583bb45595d0e03926072bf4,"A new analysis of Google Books and The New York Times archives suggests that when things get bad, the words do, too."
583bac0995d0e03926072bed,“The Affair” got back to multistranded business as usual following its Noah-centric season premiere.
583bac0995d0e03926072bec,"For all its comedic trappings, the finale traffics in a new level of heartbreak and honesty."
583ba91195d0e03926072bea,"After going undefeated in their first nine games at home, the Rangers are winless in their last four at Madison Square Garden after being shut out by Ottawa."
583b9dfa95d0e03926072be2,"It was fringe character week, as we left the main group behind entirely to spend an hour with Tara and Heath."
583b9a4495d0e03926072bdd,"The suit, filed by two former detainees in C.I.A. secret prisons and the representative of a third who died in custody, centers on two psychologists."
583b96a795d0e03926072bd7,England’s Football Association announced an internal investigation into the claims after several former players came forward with accusations that they were molested as boys in youth programs.
583b95f295d0e03926072bd6,"The police recently found a match for the fingerprints of a woman whose body was found in upstate New York. Then state troopers visited a man, now 65, who said he saw her leave with two “goons” one summer day."
583b958c95d0e03926072bd5,"Quotation of the day for Monday, November 28, 2016."
583b94be95d0e03926072bd4,"No corrections appeared in print on Monday, November 28, 2016."
583b942295d0e03926072bd3,"Success in baseball and boxing infused Cubans with a sense of pride and helped give Mr. Castro grounds to taunt and defy the United States, but also exposed financial problems and led to defections."
583b929e95d0e03926072bd2,"Fitzpatrick, attempting to rally the Jets with two minutes remaining, was stripped of the ball. New England recovered and went on to win, 22-17."
583b91a195d0e03926072bd1,"You always remember some gifts, the ones somebody really thought about. Or the ones you wish would appear. Here, some well-known figures in the art and business world talk about great presents."
583b911f95d0e03926072bd0,Mr. Glass was nominated for an Emmy Award for supporting actor in 1982 for his performance on the series. He also played a mysterious preacher on “Firefly.”
583b8fe995d0e03926072bce,Rural Ireland is the backdrop for this story of an unusual man named Pigeon and a woman dumped on his doorstep.
583b8f6e95d0e03926072bcd,"Mourinho was ejected in United’s 1-1 tie with West Ham, and United has zero wins in its last four home games in the Premier League."
583b8d6b95d0e03926072bcc,"Carr missed one series after he hurt his pinkie finger, but he still threw for 315 yards and two touchdowns."
583b8ab395d0e03926072bc8,"This week: when a text doesn’t mean what you think it means, stories of marine regurgitation, and a group of opera singers that no longer exists."
583b87f695d0e03926072bc3,"A reporter born after her family was exiled from Cuba reflects on growing up in Miami, in Fidel Castro’s shadow."
583b878795d0e03926072bc2,"Shiffrin, who won her 10th consecutive World Cup slalom on Sunday, has ties to both sides of the United States."
583b872795d0e03926072bc1,"The country’s state-owned oil company, Pemex, is saddled with debt and struggling with production. As a Donald J. Trump presidency looms, fixing it is a top priority."
583b856195d0e03926072bc0,Ms. Oliveros also addressed the theme of gender inequality repeatedly and tenaciously.
583b855e95d0e03926072bbf,"The Chinese dominate the economy in Mandalay, Myanmar, a trading town known for dealing in minerals, timber and drugs."
583b819a95d0e03926072bb4,A passer-by on the Lower East Side informs a man headed to a gala event that all is not quite right with his attire.
583b819395d0e03926072bb3,Mr. Weaver won a Tony for his role in Robert Marasco’s “Child’s Play” about the malevolent environment at an exclusive Roman Catholic school for boys.
583b7f2195d0e03926072bae,Lawmakers say they will try to force President Park Geun-hye out of office. Here is how the process works.
583b7b3895d0e03926072ba9,A researcher who co-wrote a paper in the 1990s on a crucial artificial intelligence technique feels overlooked by today’s stars in the field.
583b7b1e95d0e03926072ba8,The European Court of Justice will hear arguments that will most likely determine how the ride-sharing service can operate across the European Union.
583b7af595d0e03926072ba7,"Ratings are, once again, down across the board for NBC, ABC, CBS and Fox, but each network can make the claim that it has a new show with a strong pulse."
583b798695d0e03926072ba2,"Officials in what are known as sanctuary cities say they will act as a bulwark against mass deportations, even at the risk of losing federal money for local services."
583b76a295d0e03926072b9d,"A toxic political war over money, jobs and globalization killed the complex trade deal that was supposed to be a signature legacy of President Obama."
583b746895d0e03926072b9a,"Mr. Fillon, a former prime minister who pledged to limit immigration and control Islam, handily defeated Alain Juppé in a Republican Party runoff."
583b73c995d0e03926072b98,"Retailers follow up Black Friday with online deals, and the European Court of Justice considers how to regulate the San Francisco-based ride-booking service."
583dec4a95d0e0392607318f,
583e155d95d0e039260731f9,Donald Trump’s smartest move would be to make one of his fiercest critics his secretary of state.
583e140795d0e039260731f8,"The wood products and timberlands company shifts its 700 employees to new headquarters in the Pioneer Square district, in part because of the area’s recruitment value."
583e122795d0e039260731f5,"Lin-Manuel Miranda and the stars of his hit musical are moving out from under the umbrella of this new cultural brand, and trying to extend its lessons."
583e106795d0e039260731f2,"A memo from the Presidential Inaugural Committee, circulated on Tuesday, outlines the tiered packages big-money donors can choose from to gain special access to events surrounding President-elect Donald J. Trump's swearing-in."
583e100295d0e039260731f0,"Mr. Schumacher advocated a market-based, gentrifying approach to housing that would effectively displace working-class, lower-income, residents from city centers."
583e0fa395d0e039260731ef,"China is reopening mines amid worries about power supplies, demonstrating how difficult it will be to wean its giant economy from coal dependence."
583e058995d0e039260731df,Here’s what you need to know at the end of the day.
583e053495d0e039260731de,"The unofficial kickoff to the movie campaign season began Monday night, with a red carpet of bejeweled stars."
5848e7d995d0e03926074c64,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848e54e95d0e03926074c62,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848e3e195d0e03926074c5d,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848e4b695d0e03926074c60,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848e35695d0e03926074c5c,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848dc7c95d0e03926074c4e,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848dd5b95d0e03926074c50,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
5848de4b95d0e03926074c53,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer"
5848e2b195d0e03926074c5b,"Step into the world of ""L.A. Noir"" through a series of nine groundbreaking virtual-reality films starring the year’s best actors — and you, the viewer."
583e01a195d0e039260731d5,"A previous estimate of gross domestic product had put the rate at 2.9 percent, but a revised report showed stronger consumer spending."
583e019395d0e039260731d4,"She made paintings of serene subtlety. He is known for his explosive music. Martin, the artist, inspired Mr. Zorn, the composer, and now their work will be paired."
583e018a95d0e039260731d3,"A lesson in culture at the court of Louis XIV was part of the program “Versailles: Portrait of a Royal Domain,” at the Morgan Library & Museum."
583e010695d0e039260731cd,"The movie campaign season began Monday night, with the annual Gotham Independent Film Awards."
583e00f295d0e039260731ca,"Steven Mnuchin, a longtime Trump acquaintance, is a former Goldman Sachs partner who has worked in hedge funds and Hollywood finance and has no government experience."
583dfe8295d0e039260731c6,Stroke rates have been declining in older people over the past 20 years — but have sharply increased in those under 55.
583dfe4895d0e039260731c5,
583dfbee95d0e039260731be,"An “exclusive” luncheon with cabinet appointees, an “intimate” dinner with the vice president-elect and more are available — for donors who give enough."
583dfa7c95d0e039260731bc,"Chris Cernich, a co-founder of a new advisory firm, said large investors did not want to wage war on public companies but did want a closer dialogue with them."
583dfa6d95d0e039260731bb,"The gift stipulates that $5 million will go to the museum’s endowment, $1 million toward Cuban art and $4 million to Latin-American art generally."
583df91d95d0e039260731b4,"In his campaign and as president-elect, Donald J. Trump has made statements that are at odds with the United States Constitution."
583df8ac95d0e039260731b3,Chen Gang plays a Chinese taxi driver trapped in a bureaucratic nightmare after he accidentally hits a motorcyclist.
583df81e95d0e039260731af,"Even a comparatively subdued fair week — thanks to the Zika threat and postelection comedown — comprises a full, chaotic schedule."
583df56b95d0e039260731aa,"This evening, “Intervention” returns and “Drunk History” has a special guest."
583df46a95d0e039260731a7,"The resolution of an action against Bridgewater regarding the rights of employees will remain a secret. A document about the agreement, whose text was largely blacked out, was provided as part of a Freedom of Information Act request."
583df43095d0e039260731a5,"A wine and cheese bar finds a home in Williamsburg, Parisian restaurateurs come to the city, and other restaurant news."
583df3c795d0e039260731a4,This Brendan J. Byrne documentary gives historical context to Sands’s 1981 hunger strike and death in solidarity with the Provisional Irish Republican Army.
583df3c195d0e039260731a3,"The National Labor Relations Board had accused the firm, world’s largest hedge fund, of “restraining and coercing” employees from exercising their rights."
583df29795d0e039260731a0,"The popular restaurant, which closed a year ago, is about to reopen nearby with a quirky look and many of the old dishes."
583df1a995d0e0392607319f,"The Food and Drug Administration has approved large-scale clinical trials to study MDMA, the illegal party drug better known as Ecstasy, as treatment for PTSD patients."
583defcf95d0e03926073199,"In the spirit of the season, consider one of these modern treasures for yours — or you."
583ded9195d0e03926073195,"For the best rendition of this American classic, start with a whole bird."
583dec5795d0e03926073190,The Supreme Court seemed to lean toward sparing an inmate’s life because of problems with Texas’ legal definition of intellectual disability.
583debc895d0e0392607318e,"Benjamin J. Rhodes, a deputy national security adviser, will join the top American diplomat in Cuba at the funeral, an official said, citing the countries’ “complicated” relationship."
583de9b895d0e03926073186,A couple go to great lengths to keep an unusual array of animals alive and comfortable.
583de9b295d0e03926073185,"A couple builds an unlikely menagerie of obese chickens, paraplegic possums, and bodyless fish."
583de30e95d0e03926073177,"Cespedes’s $27.5 million average annual salary would be the highest in Mets history, and the second-highest for any position player in baseball."
583de2b495d0e03926073176,Immigration concerns and the election of Donald J. Trump in the United States are seen as giving Norbert Hofer an even chance to win the largely ceremonial role in voting on Sunday.
583de03895d0e03926073173,The 1960s band filed three lawsuits against the satellite radio company for playing its songs recorded before 1972 without permission.
583de01b95d0e03926073172,"This Syfy series, set in a world where climate change has led to corporate rule, uses familiar science fiction devices."
583ddf3d95d0e03926073171,
583ddf3095d0e03926073170,"Sixteen New York Times journalists recount their work on the Cuban revolutionary’s obituary, first drafted in 1959."
583dde5295d0e0392607316f,We need a new Christian movement.
583ddc3d95d0e03926073165,A reader laments that Mr. Trump “cannot even bring himself to be gracious in victory.”
583ddbe195d0e03926073164,"The controversial, confrontational South African musicians have become something entirely unexpected: Hollywood."
583ddb1495d0e0392607315e,A student who ran over people with a car and used a knife on the campus in Columbus was reported to have spoken about a sleeper cell.
583ddae195d0e0392607315d,A business professor rebuts Dr. Price’s criticisms of the Affordable Care Act.
583ddac895d0e0392607315b,A surreptitiously photographed page of notes reading “What’s the model? Have cake & eat” has fueled speculation about the official policy for leaving the European Union.
583dda6f95d0e0392607315a,"Atlético Nacional, a Colombian team, asked Copa Sudamericana organizers to award the trophy to Chapecoense, a Brazilian club that lost most of its players in a plane crash."
583dd8c395d0e03926073159,The real-life restaurant featured in the episode is where Melissa McCarthy’s character Sookie now works.
583dd87b95d0e03926073158,"This may be the ultimate book nerd’s fantasy, but it’s also hard work. We talked to some Brooklyn experts."
583dd7f595d0e03926073155,"This collection of newly discovered stories is part of a large body of work by this filmmaker, playwright and writer, who died young."
583dd5cf95d0e0392607314a,"Leaflets dropped over the besieged city warned inhabitants, “If you don’t leave these areas quickly you will be annihilated.”"
583dd5c195d0e03926073149,"Paid family leave is an issue that has gained growing bipartisan support, but the details could prove contentious."
583dd55795d0e03926073148,Long lines and a cramped space can’t lessen the relentless pleasures coming from the kitchen.
583dd55295d0e03926073147,"At this Washington restaurant, waits are long for Filipino food that is relentlessly delicious."
583dd26795d0e0392607313a,"With money surging out of China, the Chinese central bank makes it harder for Chinese customers of banks to complete overseas transfers."
583dd0a695d0e03926073138,Here’s what you need to know to start your day.
583dcff095d0e03926073135,"The psychiatrist Robert Jay Lifton calls for an inquiry, and a New York assemblyman sponsors a preventive bill."
583dcf2995d0e03926073133,"When The Times redesigned its writers’ archives pages, something got lost: the button allowing readers to email in. Now it’s back."
583dcdd595d0e0392607312b,"Westbrook, the Thunder guard, is dominating opponents this season with double-digit averages in points, rebounds and assists."
583dcd9895d0e03926073129,Many of the show’s most enduring qualities were front and center in these four episodes. Then there were the other things.
583dcc5a95d0e03926073126,"Beyond the urban working poor, the effort is aiming at those frustrated by an economy no longer producing middle-class jobs they or their parents once held."
583dcc1f95d0e03926073125,The figurine was unearthed by high school students helping archaeologists on a dig near Tel Aviv.
583dcbe695d0e03926073123,"The proposal, advanced by the president-elect via Twitter, appears to be in conflict with an array of Supreme Court precedents."
583dcb7f95d0e03926073121,"Tara Lenich, a high-ranking prosecutor in the Brooklyn district attorney’s office, was arrested and fired after investigators learned she had spied on a police detective and a colleague, an official said."
583dc81895d0e03926073117,"She celebrated the occasion in her home in Italy, with some of the festivities shown live on the state broadcaster."
583dc7bb95d0e03926073112,"As Coach Tom Herman departs, the University of Houston is left to grapple with how it can truly be a football power if it is not a member of one of the top conferences."
583dc52c95d0e0392607310e,"See what Anya Taylor-Joy, Naomie Harris, Casey Affleck, Janelle Monáe and other stars wore to the awards show honoring independent films."
583dc43195d0e03926073109,"The electronics giant said it would consider using a holding company structure, a cautious response to pressure from investors."
583dc3d095d0e03926073107,Readers who are blind discuss their experiences and coping skills.
583dc35395d0e03926073104,Readers respond to Zadie Smith’s By the Book interview and more.
583dc12f95d0e039260730ff,The National Mining Association says the coal industry simply wants to compete on a level playing field with natural gas and cheap renewables.
583dc11195d0e039260730fe,Recent commercial real estate transactions in New York City.
583dc08b95d0e039260730fa,"The Met cited “conflicting schedules”; Mr. Golijov’s publisher, Boosey & Hawkes, cited an unspecified “difference in artistic vision.”"
583dc02295d0e039260730f8,Boldface names and bold debuts are among those on this year’s list of 100 Notable Books.
